ts,price,qty
1754006417400,29967.29279711654,0.014125338863848804
1754006417700,29978.020783463533,0.009865291647607285
1754006418000,29974.704032645022,0.00784439971236847
1754006418300,29957.56607194025,0.005066064786153602
1754006418600,29956.670857690307,0.0178479365640592
1754006418900,29971.94849591944,0.005571172516389561
1754006419200,29968.50111276641,0.012881188646745086
1754006419500,29960.501877641145,0.003360121480699977
1754006419800,29949.77561426457,0.01199133181705882
1754006420100,29940.342769674506,0.012976013657695002
1754006420400,29937.64652007278,0.006363714352659208
1754006420700,29927.0506295834,0.0032192450909010496
1754006421000,29940.499627110075,0.008897966540917703
1754006421300,29937.96106268066,0.010662676226628127
1754006421600,29938.936891798512,0.006897070117830372
1754006421900,29951.857487708774,0.0061961843850599765
1754006422200,29965.368688850245,0.018687179055236553
1754006422500,29963.456363336412,0.009180913931043934
1754006422800,29966.44064041526,0.007427120513830533
1754006423100,29973.049208162396,0.01786282254446798
1754006423400,29971.315118466242,0.009789761651713084
1754006423700,29955.33256637243,0.006104054223582817
1754006424000,29961.216722338344,0.01817968952303009
1754006424300,29969.25656582725,0.007724598274891892
1754006424600,29972.992490000855,0.01887083929305147
1754006424900,29964.68922120195,0.006213544930564625
1754006425200,29962.927103768274,0.012419947656059003
1754006425500,29957.617216415038,0.0234238901893352
1754006425800,29954.923747149307,0.013624600884834144
1754006426100,29966.580443728926,0.014056444149271279
1754006426400,29980.33448051051,0.013559242772756094
1754006426700,29986.35589952112,0.018014731548413043
1754006427000,29991.2927658101,0.010514200828020704
1754006427300,29997.38127717457,0.013555667091634412
1754006427600,29997.27110731509,0.008477390722928187
1754006427900,29996.590205832876,0.03791980663003961
1754006428200,29990.52870076011,0.005411778956256166
1754006428500,29990.02605666309,0.017611162244218156
1754006428800,30010.365711569928,0.00503575933472309
1754006429100,30018.19078799707,0.01443674526671399
1754006429400,30015.110025872636,0.024722636507603053
1754006429700,30010.86084755843,0.004658638727280438
1754006430000,30003.07863009694,0.033570175451019056
1754006430300,30006.44849824219,0.005110015995695726
1754006430600,30009.97337396666,0.005630530165039238
1754006430900,29996.983773255073,0.0124291278502409
1754006431200,30001.3606692491,0.004643095633568414
1754006431500,29996.235624153538,0.0195748132150313
1754006431800,30009.077251366118,0.013957532062980824
1754006432100,30010.489307553747,0.0015112480163091656
1754006432400,30025.958268722923,0.003703912836354124
1754006432700,30021.831843503816,0.006022432920566734
1754006433000,30019.238214579625,0.013244381769714533
1754006433300,30021.93834150955,0.004728532426600445
1754006433600,30031.450332474407,0.00601693155539783
1754006433900,30036.5490468085,0.01521715801687699
1754006434200,30025.43586246132,0.004984394909477859
1754006434500,30027.08340964719,0.012157550238212229
1754006434800,30027.28379370169,0.0038515583804034433
1754006435100,30023.418913124162,0.019785287986884042
1754006435400,30017.58197957218,0.026430166435742374
1754006435700,30033.32351855924,0.004473841036327511
1754006436000,30029.8063434743,0.001928607730647544
1754006436300,30022.18644249985,0.003087840699089015
1754006436600,30027.925246997762,0.019182979640631384
1754006436900,30029.10197115272,0.006643971252941511
1754006437200,30028.418992223,0.020360639117242278
1754006437500,30035.458194594496,0.003905750259320541
1754006437800,30039.86134378576,0.0051358289518845445
1754006438100,30043.12556234525,0.009050603694873318
1754006438400,30051.817098208063,0.020557529835772637
1754006438700,30054.374343985164,0.0084481812131101
1754006439000,30048.812497725103,0.004823656357450068
1754006439300,30045.546829966417,0.01207160808651872
1754006439600,30040.85132730077,0.010408447911599852
1754006439900,30042.741455500487,0.013873666068204213
1754006440200,30033.027339894357,0.008676307339620517
1754006440500,30016.52188731588,0.00637786047894302
1754006440800,30017.3157290801,0.00994959964139336
1754006441100,30005.282513839302,0.0017714579328855387
1754006441400,29987.716761243624,0.011794749965736316
1754006441700,29991.075550672038,0.02293175718552348
1754006442000,29984.678657938304,0.014363380006522796
1754006442300,29989.14183848263,0.005082093592514439
1754006442600,29984.36626422386,0.0034007585210102916
1754006442900,29974.27556317239,0.024339270913021873
1754006443200,29963.095587687967,0.006897276626980656
1754006443500,29958.46730110341,0.008475801761884939
1754006443800,29956.010362899007,0.011440708475623076
1754006444100,29948.611003255166,0.006512826890278953
1754006444400,29946.08547228944,0.010079353612471555
1754006444700,29932.288576353163,0.027633378826430067
1754006445000,29932.41868282059,0.0069556857019050225
1754006445300,29916.316541913988,0.03689730456240855
1754006445600,29914.57675242236,0.01277879040870311
1754006445900,29920.83518444451,0.012229654961786157
1754006446200,29930.638306298257,0.018865239762695957
1754006446500,29946.03601411431,0.018544457185132243
1754006446800,29932.057883690726,0.020345026038530736
1754006447100,29938.871721122076,0.014429993103459554
1754006447400,29949.7081001242,0.006566349669631879
1754006447700,29958.51961473092,0.030286112719775084
1754006448000,29950.168429205365,0.008854977898880633
1754006448300,29953.868673098124,0.0055218519878334526
1754006448600,29970.588096522202,0.018263027743166488
1754006448900,29957.12886808984,0.015404129764287993
1754006449200,29961.410086939846,0.009628061218425951
1754006449500,29971.40949259662,0.010352784251443954
1754006449800,29965.146802625695,0.014720939058424351
1754006450100,29970.38789813865,0.037232757368171915
1754006450400,29960.760925480845,0.009341245577434144
1754006450700,29953.461498676555,0.004118337852989894
1754006451000,29946.12008397764,0.006642330572040166
1754006451300,29947.84779464754,0.013996367128005695
1754006451600,29947.030397870567,0.008560308987604334
1754006451900,29955.603499909703,0.006214664404165734
1754006452200,29947.154703102187,0.016277373771834597
1754006452500,29945.97532666523,0.01636995625945048
1754006452800,29954.61068311101,0.008541443131056058
1754006453100,29959.650465590646,0.011967068204342984
1754006453400,29947.747093480222,0.0063312271597333915
1754006453700,29953.724095365767,0.006451008289807368
1754006454000,29949.42528471514,0.007760651386092757
1754006454300,29952.888116487316,0.003834867047382534
1754006454600,29955.590112400074,0.012391066493592092
1754006454900,29966.54974178167,0.00928151805397278
1754006455200,29967.597629872424,0.006897333655966008
1754006455500,29950.936030875004,0.010514841528893839
1754006455800,29938.629985437263,0.010706939987868667
1754006456100,29945.19763388794,0.005830902116047453
1754006456400,29942.877123707694,0.0064709845760829166
1754006456700,29953.10117897224,0.005618891187768898
1754006457000,29955.558381928982,0.024680776425750145
1754006457300,29948.827533518994,0.003037173958486503
1754006457600,29958.554156668342,0.00914537698965873
1754006457900,29951.298495284023,0.01718702393014558
1754006458200,29932.860443213605,0.004559119727033253
1754006458500,29951.398772783712,0.004951295647898747
1754006458800,29934.234812179973,0.004873863002031746
1754006459100,29939.95051738231,0.002747514333666097
1754006459400,29948.384457711258,0.021445010309894822
1754006459700,29949.705802362376,0.007959946030647308
1754006460000,29934.58444890489,0.004342045385414405
1754006460300,29943.701051948417,0.005969523935637155
1754006460600,29930.75430541407,0.010378009439750797
1754006460900,29918.691991731732,0.0072975623828881895
1754006461200,29915.445974977192,0.004917424091261079
1754006461500,29922.523351822194,0.01291140753342667
1754006461800,29925.21752270983,0.004916758980222623
1754006462100,29932.497133179346,0.006894279992377592
1754006462400,29928.513587970712,0.010181251096473767
1754006462700,29926.967670948827,0.005463216740634174
1754006463000,29916.76009539021,0.009510354891915073
1754006463300,29913.916354230878,0.0057775573552167015
1754006463600,29919.239663603705,0.05679162145142812
1754006463900,29916.54859641271,0.006764552742272496
1754006464200,29920.816133424833,0.014426184350541625
1754006464500,29915.670725854576,0.004951652878892307
1754006464800,29910.354660698213,0.004123516167483466
1754006465100,29910.706127224657,0.00819090051896917
1754006465400,29908.957465334395,0.007019267993104582
1754006465700,29914.27322517428,0.00703761297693561
1754006466000,29915.87329486565,0.008696814666685142
1754006466300,29931.49656677491,0.01637337583495564
1754006466600,29929.525691962594,0.033320889138861214
1754006466900,29927.48529231048,0.03579234019945393
1754006467200,29918.14819702262,0.009222931053662757
1754006467500,29918.352640102603,0.03137492557551351
1754006467800,29924.482002971137,0.028631046913129867
1754006468100,29917.836851825472,0.005704098725199982
1754006468400,29917.39102915124,0.0062752285078024285
1754006468700,29923.840927390243,0.00816362881358213
1754006469000,29922.701666321613,0.03392662134153156
1754006469300,29918.04183201927,0.007890521732513402
1754006469600,29926.77701945734,0.007354475742514933
1754006469900,29927.6480770052,0.02265231485086199
1754006470200,29931.208761697486,0.007641305636225829
1754006470500,29941.728976655955,0.007773184079563823
1754006470800,29952.018565926322,0.013053781120725076
1754006471100,29948.89888856801,0.009719351691516016
1754006471400,29944.178448154275,0.0016150098233552424
1754006471700,29946.73257630717,0.003618632278151543
1754006472000,29945.539634226327,0.01397406845925101
1754006472300,29928.476785514344,0.0031728784855336997
1754006472600,29939.929866618557,0.01998669866538819
1754006472900,29940.103770159843,0.00813486031724481
1754006473200,29946.718670613638,0.010174058024613504
1754006473500,29936.183023625195,0.010372000979054335
1754006473800,29947.754428681954,0.002462392862345446
1754006474100,29942.469749996013,0.0052103735331065805
1754006474400,29941.50262018814,0.004119150293318797
1754006474700,29928.917037909156,0.010064952625867336
1754006475000,29927.41808800082,0.02454946205163389
1754006475300,29925.354927608427,0.007300543030709421
1754006475600,29923.690879899066,0.008965968180830765
1754006475900,29927.627642948257,0.002207907574526038
1754006476200,29928.169450272057,0.006589948034028971
1754006476500,29936.93174904946,0.007220935425398085
1754006476800,29932.72747840045,0.007504509146412126
1754006477100,29923.78477270065,0.01294169326059854
1754006477400,29923.613252527033,0.02259304029427119
1754006477700,29929.254696875403,0.008463564719263137
1754006478000,29940.432143721984,0.01123868984982015
1754006478300,29947.74378420434,0.002906299119563975
1754006478600,29931.886694353332,0.013040159335441049
1754006478900,29935.272706273525,0.008773285483084585
1754006479200,29948.390567789385,0.0025520388511427075
1754006479500,29948.952791504555,0.01083261523560692
1754006479800,29944.316670636577,0.005437196878595142
1754006480100,29947.0940825772,0.017289176410291977
1754006480400,29942.57323333363,0.011801371766586771
1754006480700,29948.3147915742,0.009094808853382793
1754006481000,29948.198043045235,0.02822405508021159
1754006481300,29960.71601162297,0.007696487641678188
1754006481600,29965.20598602612,0.006944670646576345
1754006481900,29958.699286443527,0.00881889555216648
1754006482200,29964.13396936944,0.009353351465345206
1754006482500,29972.549184819945,0.004785555450849068
1754006482800,29967.43819931761,0.01284289482819977
1754006483100,29963.610453565005,0.011599709349450885
1754006483400,29942.896132846123,0.006025806471346697
1754006483700,29951.012410148487,0.00294947479762814
1754006484000,29945.73172406979,0.02011285270596341
1754006484300,29926.67120030332,0.02179159319509519
1754006484600,29910.795378052597,0.016431210586517586
1754006484900,29908.794860003032,0.01754989276665668
1754006485200,29915.620765706546,0.03098439683501797
1754006485500,29914.821449377225,0.011316473836501938
1754006485800,29919.05569324189,0.028047836396029497
1754006486100,29909.170577996032,0.008230008031259489
1754006486400,29897.13725931615,0.0050161981279900816
1754006486700,29905.082469814246,0.009318555375579341
1754006487000,29909.49808196569,0.007446089446425076
1754006487300,29909.22433190182,0.013061355733393709
1754006487600,29920.73046332968,0.032803963488156916
1754006487900,29912.193587422127,0.01250366547405936
1754006488200,29908.422498883494,0.01938378968878131
1754006488500,29917.633061050077,0.04121433890703331
1754006488800,29934.132346456492,0.0328291423936727
1754006489100,29934.208010459468,0.010056887183536136
1754006489400,29949.294335798153,0.005928738239566494
1754006489700,29943.88139469185,0.041517345786462115
1754006490000,29946.843738316962,0.004492455794465467
1754006490300,29945.282138730152,0.0026751516181101314
1754006490600,29931.017372958955,0.0023698782994873253
1754006490900,29933.333879419384,0.021473197016113752
1754006491200,29941.711143845358,0.003414948309626062
1754006491500,29940.379362943553,0.007971547076768731
1754006491800,29939.746533678015,0.008694327584444727
1754006492100,29952.260315356776,0.02362764807363309
1754006492400,29941.0328962947,0.003664689255880767
1754006492700,29927.584115299374,0.009884077543045204
1754006493000,29921.712547899213,0.011766801141465864
1754006493300,29910.97297478731,0.025474203037219194
1754006493600,29923.05606137187,0.008078109858689012
1754006493900,29925.836243966387,0.011546844070638917
1754006494200,29918.079636753922,0.007868313283867907
1754006494500,29912.564934105587,0.02047908965575939
1754006494800,29938.250513190815,0.01846914262122126
1754006495100,29932.771506018606,0.007311509097408187
1754006495400,29925.929435045706,0.014049352537794813
1754006495700,29928.661562222853,0.003415621119646291
1754006496000,29934.392723451558,0.010069253063467913
1754006496300,29936.383563015435,0.005183116424500771
1754006496600,29928.224383376,0.007195971090018706
1754006496900,29917.81846962042,0.019461648948460638
1754006497200,29923.169515558817,0.04319749816401539
1754006497500,29922.68305687629,0.011154566694973276
1754006497800,29907.951860656376,0.008766999136966328
1754006498100,29918.4603787723,0.007662286406477754
1754006498400,29925.420183246108,0.016341100784123378
1754006498700,29923.25706458037,0.00854923218314241
1754006499000,29920.92077251057,0.01921721715199656
1754006499300,29922.998491643153,0.028378887173370095
1754006499600,29916.831914173225,0.015029179845921867
1754006499900,29904.733190095732,0.007414589105906097
1754006500200,29907.62677231681,0.016541996679684215
1754006500500,29894.717659897397,0.006000230223822974
1754006500800,29898.222065523107,0.0028477776431505165
1754006501100,29885.297997380112,0.021587627371031683
1754006501400,29884.4085413931,0.037146628348695344
1754006501700,29883.192469094323,0.024531164819310006
1754006502000,29899.177939118395,0.00757040946461305
1754006502300,29889.632207456518,0.0009154147820162148
1754006502600,29876.94723689406,0.005824457003477541
1754006502900,29871.156056650507,0.014984811193508592
1754006503200,29861.087597880945,0.007358854829757323
1754006503500,29855.804780637336,0.025613746737565782
1754006503800,29859.574024109672,0.005485251102685181
1754006504100,29866.490100092815,0.013671940303598843
1754006504400,29881.36338338009,0.011304199924183078
1754006504700,29874.7602644742,0.011569203218891362
1754006505000,29898.417340503405,0.0036118430006848645
1754006505300,29916.201889097145,0.008973342043010655
1754006505600,29914.375320209027,0.011583201337829694
1754006505900,29893.81846749474,0.007275663816957973
1754006506200,29893.07311353163,0.0038468235699532596
1754006506500,29893.723363850288,0.006832896576031473
1754006506800,29873.110540798847,0.004915152030470218
1754006507100,29873.77222429965,0.012227517363337858
1754006507400,29871.978469297123,0.01888633594689994
1754006507700,29864.938073915786,0.012050201437849177
1754006508000,29870.552874315486,0.012403261241909477
1754006508300,29879.563326627438,0.008438984658393696
1754006508600,29875.205615472856,0.010946186368717728
1754006508900,29877.262412780314,0.002440690667898073
1754006509200,29871.39397265867,0.010061842974913922
1754006509500,29864.345703277246,0.017787593610879743
1754006509800,29865.057947033984,0.006594381064673466
1754006510100,29869.747919806978,0.01550846575506572
1754006510400,29864.70072156809,0.0033197480883320985
1754006510700,29844.87413024721,0.00984413810827103
1754006511000,29850.11939359227,0.008347486094198803
1754006511300,29835.82558459595,0.013193949231080852
1754006511600,29836.917583472492,0.010538139391356978
1754006511900,29852.84603137536,0.04527648963022269
1754006512200,29852.69530880842,0.0010206730401353613
1754006512500,29842.04203681626,0.0034359114917673034
1754006512800,29828.96353357117,0.005918537805024943
1754006513100,29839.439468962508,0.010152749268530025
1754006513400,29839.287749266445,0.006032230302494932
1754006513700,29844.119764110674,0.005907420993700019
1754006514000,29852.414315084574,0.003139715000636072
1754006514300,29851.975467276847,0.003654051306474628
1754006514600,29849.21186135962,0.005143344512396691
1754006514900,29840.729792101156,0.02753196853669662
1754006515200,29813.147290006917,0.005359759938835387
1754006515500,29799.573469307652,0.06578881809851825
1754006515800,29798.951318757045,0.02004239704663366
1754006516100,29797.38457265857,0.007743597653629967
1754006516400,29800.9922996649,0.01683592453304496
1754006516700,29799.859703140824,0.019463096656784615
1754006517000,29801.28438665001,0.004084968012350528
1754006517300,29808.328443760918,0.0030325995331644063
1754006517600,29800.414981307888,0.02663321758200162
1754006517900,29797.847864516672,0.004837322721355885
1754006518200,29783.483882656867,0.017469209091325287
1754006518500,29792.17799236187,0.015328853619948034
1754006518800,29792.521360402166,0.0029333615494503296
1754006519100,29796.89959302257,0.014978437305083787
1754006519400,29810.691148428486,0.01412839659285618
1754006519700,29820.34731431897,0.023432843557332866
1754006520000,29819.810539989016,0.009285371055816683
1754006520300,29826.857960924357,0.013104097921619135
1754006520600,29814.04974117775,0.012412727871650136
1754006520900,29817.93097313265,0.008063109326072687
1754006521200,29819.173602332565,0.030116329351828647
1754006521500,29804.700482470893,0.018789063190822346
1754006521800,29816.66040831229,0.028064046517408712
1754006522100,29810.363104384192,0.012219480618255337
1754006522400,29816.473919490934,0.02159458576959665
1754006522700,29812.717862410143,0.004865468625067814
1754006523000,29821.60525100326,0.006142921812206871
1754006523300,29833.347687913367,0.019239371217350712
1754006523600,29825.919666392325,0.008102120955280458
1754006523900,29812.229144875888,0.007196298864998266
1754006524200,29811.053880088984,0.010630204509937154
1754006524500,29818.6469768157,0.0031248160329060953
1754006524800,29815.325553923336,0.01069457732329695
1754006525100,29809.838337302146,0.013413699291905598
1754006525400,29814.205341679288,0.007585383530251491
1754006525700,29789.515835512477,0.004313296338593243
1754006526000,29783.575961250477,0.0325897881424594
1754006526300,29771.214206672328,0.012820345118327477
1754006526600,29773.847411694824,0.00462034778910329
1754006526900,29767.271845697516,0.006278237368793602
1754006527200,29757.31486169652,0.0030464407004903377
1754006527500,29754.156309643622,0.0027917234559090088
1754006527800,29741.051820151726,0.002474923941641401
1754006528100,29740.934726202526,0.005280572352007491
1754006528400,29734.847031873207,0.012777429722334224
1754006528700,29731.48047326966,0.01597523300605207
1754006529000,29725.084688100844,0.00876120815253047
1754006529300,29733.220929004365,0.019482567189044182
1754006529600,29732.24997368688,0.014164167293509985
1754006529900,29736.928816870353,0.00423321976199662
1754006530200,29741.209327739816,0.005250534666502968
1754006530500,29734.017426160957,0.011609288749065446
1754006530800,29739.1021401139,0.015340833442605678
1754006531100,29742.216954994336,0.02038393038119232
1754006531400,29745.01566779281,0.0036149211423638604
1754006531700,29741.458139179074,0.0024231835976848757
1754006532000,29737.649893316597,0.03935199846343977
1754006532300,29744.658860110314,0.00783143985051219
1754006532600,29764.135726967113,0.0192549979995078
1754006532900,29756.724244665296,0.009788942907058782
1754006533200,29761.495655547962,0.0036163408443542966
1754006533500,29758.225768283482,0.02563040699039902
1754006533800,29765.233375209413,0.013325665374484392
1754006534100,29769.14758191651,0.027133088311654223
1754006534400,29778.61679780116,0.01471505031610533
1754006534700,29753.659814336945,0.004799587515627611
1754006535000,29748.294975198987,0.009372158691058941
1754006535300,29739.477234688773,0.019441426685193254
1754006535600,29738.513801226756,0.005933072335268981
1754006535900,29732.056494629614,0.011018159536040127
1754006536200,29726.33978784109,0.021887723990917825
1754006536500,29732.421168827204,0.00405283317391064
1754006536800,29749.39068817443,0.007447725362699822
1754006537100,29724.199188533246,0.010954198572719754
1754006537400,29721.43095409467,0.019012628710220254
1754006537700,29724.213489906768,0.009072770269526296
1754006538000,29724.255696235214,0.005865763747567172
1754006538300,29721.178190504128,0.014409785746897608
1754006538600,29709.112645115107,0.006327161342975886
1754006538900,29700.712045253804,0.013050963289950186
1754006539200,29707.1724920317,0.01251321411491029
1754006539500,29716.761397546798,0.008479513596661823
1754006539800,29717.62326670119,0.017794225559479408
1754006540100,29710.16948499349,0.022332364758129587
1754006540400,29711.02257397915,0.003894560549062638
1754006540700,29708.883102834756,0.014061878683385796
1754006541000,29713.746291994048,0.008692013491744954
1754006541300,29714.800843697652,0.007906212919900025
1754006541600,29709.258455155,0.010376491416608163
1754006541900,29710.957930374203,0.02235971931401681
1754006542200,29700.44741702413,0.008833326198776676
1754006542500,29707.754732063302,0.007813557210388776
1754006542800,29718.293958566537,0.004065243645053864
1754006543100,29707.788876613646,0.008731189720682929
1754006543400,29711.5416259238,0.009819588647611698
1754006543700,29702.707360594122,0.00503323797679778
1754006544000,29712.25847396402,0.007950432686978122
1754006544300,29720.318588830636,0.013783338798481098
1754006544600,29718.266369347883,0.026152484034122958
1754006544900,29727.138004784512,0.008096930450856177
1754006545200,29723.29372148887,0.04011060460221372
1754006545500,29717.56056345193,0.019969264723492756
1754006545800,29712.49070559026,0.018278172060455632
1754006546100,29711.23522366432,0.015104028490902156
1754006546400,29708.352675856757,0.010720525503045062
1754006546700,29709.728308291968,0.006450077228733626
1754006547000,29704.246847347844,0.009581067867298189
1754006547300,29711.062045611525,0.010495208117350942
1754006547600,29720.163663638377,0.011283250395440678
1754006547900,29715.742863160634,0.02971805436949697
1754006548200,29703.022718975924,0.04115717013596835
1754006548500,29709.473786359056,0.014794042069193948
1754006548800,29719.623294995243,0.02050372122411045
1754006549100,29718.167826402365,0.006292128152831021
1754006549400,29706.700160599492,0.0025402669854934098
1754006549700,29709.0776317098,0.009524233160982607
1754006550000,29722.669685120607,0.012169161689947222
1754006550300,29705.943562422017,0.027362671671455962
1754006550600,29710.203037894324,0.0558334942526224
1754006550900,29707.407725655594,0.012377478724783291
1754006551200,29699.78274937348,0.02565942621174396
1754006551500,29704.222006580443,0.022443649192443682
1754006551800,29692.65004186233,0.011996531904534825
1754006552100,29695.295282285264,0.01843511127294633
1754006552400,29706.99687089818,0.01352802417226055
1754006552700,29708.571585610338,0.03069474888281435
1754006553000,29700.762325889867,0.004946804588662541
1754006553300,29684.91250895647,0.0020463890286314236
1754006553600,29673.49825904124,0.011394734617006212
1754006553900,29657.112134532344,0.019849478316839926
1754006554200,29671.347693512962,0.021709157225662724
1754006554500,29669.12701420638,0.006995550501674556
1754006554800,29659.825741184337,0.01524732672573601
1754006555100,29648.276597069922,0.006592888089024462
1754006555400,29638.785521262,0.016812574538930293
1754006555700,29635.799479236804,0.006189428003322597
1754006556000,29624.39831557209,0.004919020926765757
1754006556300,29639.29994337662,0.020175589073544293
1754006556600,29632.655058851662,0.004341315302139231
1754006556900,29625.698872769248,0.0037222029714046355
1754006557200,29628.43426430112,0.018178843290959656
1754006557500,29641.33063316096,0.01120842179752729
1754006557800,29653.106295150545,0.0020671495074749673
1754006558100,29648.767005169793,0.023899874723412148
1754006558400,29651.03902999675,0.004419225205580426
1754006558700,29652.36708929742,0.0076025756706878745
1754006559000,29657.08125178303,0.009653641669009751
1754006559300,29659.35637497814,0.04279251856821624
1754006559600,29650.95956109856,0.0102784040198731
1754006559900,29639.751925899156,0.019689233189369968
1754006560200,29641.313883105984,0.009485555008783071
1754006560500,29630.791263859894,0.014957901224447543
1754006560800,29642.911758433995,0.0039034265034279974
1754006561100,29643.266851325978,0.010472313411800863
1754006561400,29634.143368307712,0.006818515153337828
1754006561700,29631.284094261126,0.005143763112256556
1754006562000,29626.77478748423,0.012879619783191229
1754006562300,29625.608346663914,0.021648912997964703
1754006562600,29634.01594372736,0.014596004069433075
1754006562900,29621.177465453056,0.00838873305398406
1754006563200,29604.586167143905,0.017488848654594616
1754006563500,29607.588676961783,0.004815201502697944
1754006563800,29606.014043370924,0.013070352399684976
1754006564100,29607.463811697362,0.015060851011032253
1754006564400,29611.412643654647,0.00984337101464664
1754006564700,29609.804357868088,0.008763014471213772
1754006565000,29616.908807035084,0.011391485631746292
1754006565300,29608.97548637834,0.007041862328690762
1754006565600,29609.547338283603,0.008966123040066108
1754006565900,29602.168711690938,0.01750094960535932
1754006566200,29592.13611470272,0.0027274242217260516
1754006566500,29597.600353499867,0.025037483956156886
1754006566800,29602.6535670623,0.014394284765290704
1754006567100,29585.412260821184,0.012146993011190457
1754006567400,29575.455493602367,0.005169983417316794
1754006567700,29578.046277938145,0.007832047255101138
1754006568000,29587.544414521002,0.006883317824406718
1754006568300,29581.633765800118,0.016775928524929144
1754006568600,29580.00258967548,0.01620592393529446
1754006568900,29567.46320921424,0.023338629466616884
1754006569200,29589.743096208458,0.010854849393516755
1754006569500,29593.961010902363,0.002531475515231102
1754006569800,29601.904620449808,0.005292500388699773
1754006570100,29607.74879858832,0.008014721116523335
1754006570400,29616.039332229837,0.013030200981872955
1754006570700,29621.442527203486,0.0036221105825738485
1754006571000,29618.46405540556,0.008965661564194583
1754006571300,29625.07575203855,0.010776828699955845
1754006571600,29625.7791183614,0.006784753543187607
1754006571900,29637.304982641515,0.009005392349790612
1754006572200,29630.765807431766,0.05022723502624633
1754006572500,29625.95480846497,0.010117490809030275
1754006572800,29631.831588727582,0.04070887291671706
1754006573100,29643.20924389365,0.012100782166311597
1754006573400,29644.500186317844,0.00623996794125342
1754006573700,29638.164104856027,0.015028544012493419
1754006574000,29637.10643363091,0.007675666623312186
1754006574300,29632.676988649877,0.009743917306528219
1754006574600,29649.544299970235,0.002133550758625753
1754006574900,29657.53927271863,0.012975090959533229
1754006575200,29668.791487135833,0.006767919253966425
1754006575500,29671.475548970546,0.02232169420429399
1754006575800,29666.53456459333,0.01095435711615706
1754006576100,29676.97840243105,0.007778701067957754
1754006576400,29691.707323638922,0.00487672270595107
1754006576700,29696.89158571481,0.010260903336801516
1754006577000,29696.675520955792,0.007779712565845955
1754006577300,29706.30748093494,0.005878693975835202
1754006577600,29703.00032947414,0.037033711190984475
1754006577900,29709.813855621,0.009109444137493912
1754006578200,29703.472222153327,0.018753590058895975
1754006578500,29694.826509771578,0.027970020630102625
1754006578800,29699.873083281163,0.013328137044633552
1754006579100,29702.884181200086,0.015559091457323157
1754006579400,29719.85804675927,0.014290831196702429
1754006579700,29717.360729029904,0.019581160539955608
1754006580000,29717.569769598413,0.014978321496722213
1754006580300,29707.40863931749,0.014222913318422264
1754006580600,29690.753868042742,0.011050252181233578
1754006580900,29674.89598200392,0.007171593209658111
1754006581200,29679.01907190022,0.007426605028441782
1754006581500,29668.544472535596,0.006439820889692986
